n,repeat,cell,qkey,method,wd
50,1,White | Roman Catholic,MEDIALOYAL3_W45,probe_plain,0.4474701787626475
50,1,White | Roman Catholic,MEDIALOYAL3_W45,probe_L_group,0.5525161874685316
50,1,White | Roman Catholic,MEDIALOYAL3_W45,shrinkage,0.0966868316426237
50,1,White | Roman Catholic,MOTHER_W50,probe_plain,0.5139410648359891
50,1,White | Roman Catholic,MOTHER_W50,probe_L_group,0.48605882429661296
50,1,White | Roman Catholic,MOTHER_W50,shrinkage,0.028186110364724293
50,1,White | Roman Catholic,NOGOVTHC_W92,probe_plain,0.18440441169188465
50,1,White | Roman Catholic,NOGOVTHC_W92,probe_L_group,0.1334381906933383
50,1,White | Roman Catholic,NOGOVTHC_W92,shrinkage,0.001891515896501772
50,1,White | Roman Catholic,ONLINESOURCE_W45,probe_plain,0.873326951390708
50,1,White | Roman Catholic,ONLINESOURCE_W45,probe_L_group,0.1251623057922242
50,1,White | Roman Catholic,ONLINESOURCE_W45,shrinkage,0.009768689141634535
50,1,White | Roman Catholic,OPENIDEN_W92,probe_plain,0.6363566864635715
50,1,White | Roman Catholic,OPENIDEN_W92,probe_L_group,0.35402249887585013
50,1,White | Roman Catholic,OPENIDEN_W92,shrinkage,0.06492368640866375
50,1,White | Roman Catholic,PAR2CHILD_W92,probe_plain,0.37469363162552405
50,1,White | Roman Catholic,PAR2CHILD_W92,probe_L_group,0.45131610317297033
50,1,White | Roman Catholic,PAR2CHILD_W92,shrinkage,0.12472141732667569
50,1,White | Roman Catholic,PEACESTR_W92,probe_plain,0.3138023250105405
50,1,White | Roman Catholic,PEACESTR_W92,probe_L_group,0.686058573820886
50,1,White | Roman Catholic,PEACESTR_W92,shrinkage,0.006343837967905885
50,1,White | Roman Catholic,POL1JB_W92,probe_plain,0.5257366808899462
50,1,White | Roman Catholic,POL1JB_W92,probe_L_group,0.46663560800065385
50,1,White | Roman Catholic,POL1JB_W92,shrinkage,0.06922580154288771
50,1,White | Roman Catholic,POLICY1_W42,probe_plain,0.35739016712051375
50,1,White | Roman Catholic,POLICY1_W42,probe_L_group,0.4413264768754852
50,1,White | Roman Catholic,POLICY1_W42,shrinkage,0.07123142805428573
50,1,White | Roman Catholic,POLICY2_W42,probe_plain,0.5350750751192003
50,1,White | Roman Catholic,POLICY2_W42,probe_L_group,0.413354901130111
50,1,White | Roman Catholic,POLICY2_W42,shrinkage,0.017772069710357496
50,1,White | Roman Catholic,POP1_W42,probe_plain,0.5436617148583778
50,1,White | Roman Catholic,POP1_W42,probe_L_group,0.4490329747014603
50,1,White | Roman Catholic,POP1_W42,shrinkage,0.0535626256596447
50,1,White | Roman Catholic,POP3_W42,probe_plain,0.287435177497343
50,1,White | Roman Catholic,POP3_W42,probe_L_group,0.16154489794505392
50,1,White | Roman Catholic,POP3_W42,shrinkage,0.07074046800461037
50,1,White | Roman Catholic,POSNEGCO_W49,probe_plain,0.1942776725810762
50,1,White | Roman Catholic,POSNEGCO_W49,probe_L_group,0.8027609817789141
50,1,White | Roman Catholic,POSNEGCO_W49,shrinkage,0.006810686551086825
50,1,White | Roman Catholic,POSNEGGOV_W49,probe_plain,0.33710072161765076
50,1,White | Roman Catholic,POSNEGGOV_W49,probe_L_group,0.64579217557135
50,1,White | Roman Catholic,POSNEGGOV_W49,shrinkage,0.05605256806520298
50,1,White | Roman Catholic,PPLRESP_W92,probe_plain,0.3218947215346551
50,1,White | Roman Catholic,PPLRESP_W92,probe_L_group,0.6779184369091772
50,1,White | Roman Catholic,PPLRESP_W92,shrinkage,0.12568921459893967
50,1,White | Roman Catholic,PQ3_F2Aa_W42,probe_plain,0.7144448029667886
50,1,White | Roman Catholic,PQ3_F2Aa_W42,probe_L_group,0.28555512181123266
50,1,White | Roman Catholic,PQ3_F2Aa_W42,shrinkage,0.011685204832584173
50,1,White | Roman Catholic,PQ3_F2Ab_W42,probe_plain,0.4710446480012701
50,1,White | Roman Catholic,PQ3_F2Ab_W42,probe_L_group,0.5289470077457183
50,1,White | Roman Catholic,PQ3_F2Ab_W42,shrinkage,0.05766189933056115
50,1,White | Roman Catholic,PQ3_F2Ac_W42,probe_plain,0.3099412242061519
50,1,White | Roman Catholic,PQ3_F2Ac_W42,probe_L_group,0.6900587557938485
50,1,White | Roman Catholic,PQ3_F2Ac_W42,shrinkage,0.03404325236353306
50,1,White | Roman Catholic,PQ3_F2Ad_W42,probe_plain,0.7611180804805977
50,1,White | Roman Catholic,PQ3_F2Ad_W42,probe_L_group,0.23887663445028973
50,1,White | Roman Catholic,PQ3_F2Ad_W42,shrinkage,0.051466385256282776
50,1,White | Roman Catholic,PQ3_F2Ba_W42,probe_plain,0.30364307791892214
50,1,White | Roman Catholic,PQ3_F2Ba_W42,probe_L_group,0.6963568916459191
50,1,White | Roman Catholic,PQ3_F2Ba_W42,shrinkage,0.004355505439182561
50,1,White | Roman Catholic,PQ3_F2Bb_W42,probe_plain,0.35075478712742103
50,1,White | Roman Catholic,PQ3_F2Bb_W42,probe_L_group,0.6492451436988393
50,1,White | Roman Catholic,PQ3_F2Bb_W42,shrinkage,0.011130921041729636
50,1,White | Roman Catholic,PQ3_F2Bc_W42,probe_plain,0.2594145542277025
50,1,White | Roman Catholic,PQ3_F2Bc_W42,probe_L_group,0.740585363726437
50,1,White | Roman Catholic,PQ3_F2Bc_W42,shrinkage,0.04174600584767263
50,1,White | Roman Catholic,PQ3_F2Bd_W42,probe_plain,0.8388287696078843
50,1,White | Roman Catholic,PQ3_F2Bd_W42,probe_L_group,0.1611703023038502
50,1,White | Roman Catholic,PQ3_F2Bd_W42,shrinkage,0.0150701621376913
50,1,White | Roman Catholic,PQ3_F2Ca_W42,probe_plain,0.46836644706521
50,1,White | Roman Catholic,PQ3_F2Ca_W42,probe_L_group,0.5316333329199094
50,1,White | Roman Catholic,PQ3_F2Ca_W42,shrinkage,0.05391601620567754
50,1,White | Roman Catholic,PQ3_F2Cb_W42,probe_plain,0.4450428954973892
50,1,White | Roman Catholic,PQ3_F2Cb_W42,probe_L_group,0.5549443181621998
50,1,White | Roman Catholic,PQ3_F2Cb_W42,shrinkage,0.030965924371988973
50,1,White | Roman Catholic,PQ3_F2Cc_W42,probe_plain,0.260580078792565
50,1,White | Roman Catholic,PQ3_F2Cc_W42,probe_L_group,0.7394193245764689
50,1,White | Roman Catholic,PQ3_F2Cc_W42,shrinkage,0.05499833907995472
50,1,White | Roman Catholic,PQ3_F2Cd_W42,probe_plain,0.664153779455273
50,1,White | Roman Catholic,PQ3_F2Cd_W42,probe_L_group,0.3358255437682822
50,1,White | Roman Catholic,PQ3_F2Cd_W42,shrinkage,0.05096870798117403
50,1,White | Roman Catholic,PQ6_F2A_W42,probe_plain,0.6398213966279248
50,1,White | Roman Catholic,PQ6_F2A_W42,probe_L_group,0.31137808289124147
50,1,White | Roman Catholic,PQ6_F2A_W42,shrinkage,0.09143542935978244
50,1,White | Roman Catholic,PQ6_F2B_W42,probe_plain,0.5317575792424859
50,1,White | Roman Catholic,PQ6_F2B_W42,probe_L_group,0.376140757656944
50,1,White | Roman Catholic,PQ6_F2B_W42,shrinkage,0.027976963880260608
50,1,White | Roman Catholic,PQ6_F2C_W42,probe_plain,0.7924861654887798
50,1,White | Roman Catholic,PQ6_F2C_W42,probe_L_group,0.15597606930051255
50,1,White | Roman Catholic,PQ6_F2C_W42,shrinkage,0.060210423634476484
50,1,White | Roman Catholic,PQ7_F2A_W42,probe_plain,0.2144899402246654
50,1,White | Roman Catholic,PQ7_F2A_W42,probe_L_group,0.690002470264654
50,1,White | Roman Catholic,PQ7_F2A_W42,shrinkage,0.009899168759109567
50,1,White | Roman Catholic,PQ7_F2B_W42,probe_plain,0.13667927248182854
50,1,White | Roman Catholic,PQ7_F2B_W42,probe_L_group,0.7042270418115021
50,1,White | Roman Catholic,PQ7_F2B_W42,shrinkage,0.09811635647873684
50,1,White | Roman Catholic,PQ7_F2C_W42,probe_plain,0.09592028002785491
50,1,White | Roman Catholic,PQ7_F2C_W42,probe_L_group,0.733951860964711
50,1,White | Roman Catholic,PQ7_F2C_W42,shrinkage,0.1092494800268794
50,1,White | Roman Catholic,PROG_RNEED2b_W92,probe_plain,0.3823001426058567
50,1,White | Roman Catholic,PROG_RNEED2b_W92,probe_L_group,0.3826369249436408
50,1,White | Roman Catholic,PROG_RNEED2b_W92,shrinkage,0.022556732560864046
50,1,White | Roman Catholic,PUBLICDATA_W49,probe_plain,0.2457647153276784
50,1,White | Roman Catholic,PUBLICDATA_W49,probe_L_group,0.23200559036387924
50,1,White | Roman Catholic,PUBLICDATA_W49,shrinkage,0.04475905851609793
50,1,White | Roman Catholic,PWMAN_W49,probe_plain,0.20033604229474303
50,1,White | Roman Catholic,PWMAN_W49,probe_L_group,0.7996550275040373
50,1,White | Roman Catholic,PWMAN_W49,shrinkage,0.024538133720464567
50,1,White | Roman Catholic,RELIG_GOV_W92,probe_plain,0.7183551734213971
50,1,White | Roman Catholic,RELIG_GOV_W92,probe_L_group,0.276088363911853
50,1,White | Roman Catholic,RELIG_GOV_W92,shrinkage,0.09030138613422656
50,1,White | Roman Catholic,REMARR_W50,probe_plain,0.26913047570600857
50,1,White | Roman Catholic,REMARR_W50,probe_L_group,0.730862677766303
50,1,White | Roman Catholic,REMARR_W50,shrinkage,0.080025478047069
50,1,White | Roman Catholic,RQ3_F1Aa_W42,probe_plain,0.31743292507718035
50,1,White | Roman Catholic,RQ3_F1Aa_W42,probe_L_group,0.6825670504390299
50,1,White | Roman Catholic,RQ3_F1Aa_W42,shrinkage,0.01725018438945508
50,1,White | Roman Catholic,RQ3_F1Ab_W42,probe_plain,0.5009855825952029
50,1,White | Roman Catholic,RQ3_F1Ab_W42,probe_L_group,0.49901398541554665
50,1,White | Roman Catholic,RQ3_F1Ab_W42,shrinkage,0.056282541162034794
50,1,White | Roman Catholic,RQ3_F1Ac_W42,probe_plain,0.2564412961028974
50,1,White | Roman Catholic,RQ3_F1Ac_W42,probe_L_group,0.7435586542802861
50,1,White | Roman Catholic,RQ3_F1Ac_W42,shrinkage,0.014041801579266655
50,1,White | Roman Catholic,RQ3_F1Ad_W42,probe_plain,0.8632467847765977
50,1,White | Roman Catholic,RQ3_F1Ad_W42,probe_L_group,0.13674334288354784
50,1,White | Roman Catholic,RQ3_F1Ad_W42,shrinkage,0.013342214437126687
50,1,White | Roman Catholic,RQ3_F1Ba_W42,probe_plain,0.2494215354750724
50,1,White | Roman Catholic,RQ3_F1Ba_W42,probe_L_group,0.7505784366433137
50,1,White | Roman Catholic,RQ3_F1Ba_W42,shrinkage,0.026755431866410884
50,1,White | Roman Catholic,RQ3_F1Bb_W42,probe_plain,0.4553801146979628
50,1,White | Roman Catholic,RQ3_F1Bb_W42,probe_L_group,0.5446197139339803
50,1,White | Roman Catholic,RQ3_F1Bb_W42,shrinkage,0.13189127757421643
50,1,White | Roman Catholic,RQ3_F1Bc_W42,probe_plain,0.19140722530592957
50,1,White | Roman Catholic,RQ3_F1Bc_W42,probe_L_group,0.8085926755082714
50,1,White | Roman Catholic,RQ3_F1Bc_W42,shrinkage,0.07210617391263742
50,1,White | Roman Catholic,RQ3_F1Bd_W42,probe_plain,0.8791589522722968
50,1,White | Roman Catholic,RQ3_F1Bd_W42,probe_L_group,0.12082515112040992
50,1,White | Roman Catholic,RQ3_F1Bd_W42,shrinkage,0.005147316339605412
50,1,White | Roman Catholic,RQ3_F1Ca_W42,probe_plain,0.1963397651529714
50,1,White | Roman Catholic,RQ3_F1Ca_W42,probe_L_group,0.8036435058511721
50,1,White | Roman Catholic,RQ3_F1Ca_W42,shrinkage,0.041455984023268666
50,1,White | Roman Catholic,RQ3_F1Cb_W42,probe_plain,0.40972806674536477
50,1,White | Roman Catholic,RQ3_F1Cb_W42,probe_L_group,0.5902689021938143
50,1,White | Roman Catholic,RQ3_F1Cb_W42,shrinkage,0.08006884000992975
50,1,White | Roman Catholic,RQ3_F1Cc_W42,probe_plain,0.17886952047248916
50,1,White | Roman Catholic,RQ3_F1Cc_W42,probe_L_group,0.821130158947277
50,1,White | Roman Catholic,RQ3_F1Cc_W42,shrinkage,0.0009116654268891966
50,1,White | Roman Catholic,RQ3_F1Cd_W42,probe_plain,0.8542923750910527
50,1,White | Roman Catholic,RQ3_F1Cd_W42,probe_L_group,0.14566073580629946
50,1,White | Roman Catholic,RQ3_F1Cd_W42,shrinkage,0.00557345905220219
50,1,White | Roman Catholic,RQ6_F1A_W42,probe_plain,0.6090770403657317
50,1,White | Roman Catholic,RQ6_F1A_W42,probe_L_group,0.3898121755542725
50,1,White | Roman Catholic,RQ6_F1A_W42,shrinkage,0.08168994248578976
50,1,White | Roman Catholic,RQ6_F1B_W42,probe_plain,0.54132083848192
50,1,White | Roman Catholic,RQ6_F1B_W42,probe_L_group,0.458568514954492
50,1,White | Roman Catholic,RQ6_F1B_W42,shrinkage,0.04125240905858307
50,1,White | Roman Catholic,RQ6_F1C_W42,probe_plain,0.5665698665999963
50,1,White | Roman Catholic,RQ6_F1C_W42,probe_L_group,0.43314466933125717
50,1,White | Roman Catholic,RQ6_F1C_W42,shrinkage,0.004715759091582283
50,1,White | Roman Catholic,RQ7_F1A_W42,probe_plain,0.1092619922090815
50,1,White | Roman Catholic,RQ7_F1A_W42,probe_L_group,0.7203334881003336
50,1,White | Roman Catholic,RQ7_F1A_W42,shrinkage,0.02750082723918934
50,1,White | Roman Catholic,RQ7_F1B_W42,probe_plain,0.21942185043144136
50,1,White | Roman Catholic,RQ7_F1B_W42,probe_L_group,0.7153320200494491
50,1,White | Roman Catholic,RQ7_F1B_W42,shrinkage,0.019415107705299417
50,1,White | Roman Catholic,RQ7_F1C_W42,probe_plain,0.6572809922781324
50,1,White | Roman Catholic,RQ7_F1C_W42,probe_L_group,0.7494447113223006
50,1,White | Roman Catholic,RQ7_F1C_W42,shrinkage,0.14109571434984902
50,1,White | Roman Catholic,RTBFa_W49,probe_plain,0.5987162913149187
50,1,White | Roman Catholic,RTBFa_W49,probe_L_group,0.6099120033445884
50,1,White | Roman Catholic,RTBFa_W49,shrinkage,0.020673830566609763
50,1,White | Roman Catholic,RTBFb_W49,probe_plain,0.27884680605905454
50,1,White | Roman Catholic,RTBFb_W49,probe_L_group,0.28689586267097245
50,1,White | Roman Catholic,RTBFb_W49,shrinkage,0.006444120075450921
50,1,White | Roman Catholic,RTBFc_W49,probe_plain,0.047267809101777525
50,1,White | Roman Catholic,RTBFc_W49,probe_L_group,0.35477657179384336
50,1,White | Roman Catholic,RTBFc_W49,shrinkage,0.002613533449326133
50,1,White | Roman Catholic,RTBFd_W49,probe_plain,0.10124272078693741
50,1,White | Roman Catholic,RTBFd_W49,probe_L_group,0.10136503038131806
50,1,White | Roman Catholic,RTBFd_W49,shrinkage,0.0008472053642600841
50,1,White | Roman Catholic,RTDa_W49,probe_plain,0.6554837779628058
50,1,White | Roman Catholic,RTDa_W49,probe_L_group,0.6582103281042351
50,1,White | Roman Catholic,RTDa_W49,shrinkage,0.053716938054173546
50,1,White | Roman Catholic,RTDb_W49,probe_plain,0.08721831799676427
50,1,White | Roman Catholic,RTDb_W49,probe_L_group,0.08732202829965297
50,1,White | Roman Catholic,RTDb_W49,shrinkage,0.017810352259216344
50,1,White | Roman Catholic,RTDc_W49,probe_plain,0.23884038647966643
50,1,White | Roman Catholic,RTDc_W49,probe_L_group,0.23885321886268307
50,1,White | Roman Catholic,RTDc_W49,shrinkage,0.0347132857075223
50,1,White | Roman Catholic,RTDd_W49,probe_plain,0.15763147703193903
50,1,White | Roman Catholic,RTDd_W49,probe_L_group,0.1576787375887695
50,1,White | Roman Catholic,RTDd_W49,shrinkage,0.033554468661657566
50,1,White | Roman Catholic,SCM2_W42,probe_plain,0.3483221433272242
50,1,White | Roman Catholic,SCM2_W42,probe_L_group,0.3483222189492683
50,1,White | Roman Catholic,SCM2_W42,shrinkage,0.12881025068561813
50,1,White | Roman Catholic,SCM3_W42,probe_plain,0.26379239973754576
50,1,White | Roman Catholic,SCM3_W42,probe_L_group,0.40609686277268686
50,1,White | Roman Catholic,SCM3_W42,shrinkage,0.18123676725501964
50,1,White | Roman Catholic,SCM5a_W42,probe_plain,0.0781710312062791
50,1,White | Roman Catholic,SCM5a_W42,probe_L_group,0.07817110772548275
50,1,White | Roman Catholic,SCM5a_W42,shrinkage,0.0032174564035555298
50,1,White | Roman Catholic,SCM5b_W42,probe_plain,0.4230233091007485
50,1,White | Roman Catholic,SCM5b_W42,probe_L_group,0.423029362082206
50,1,White | Roman Catholic,SCM5b_W42,shrinkage,0.17560411709661955
50,1,White | Roman Catholic,SCM5c_W42,probe_plain,0.21674161399571068
50,1,White | Roman Catholic,SCM5c_W42,probe_L_group,0.2167416758484887
50,1,White | Roman Catholic,SCM5c_W42,shrinkage,0.01878768754677529
50,1,White | Roman Catholic,SCM5d_W42,probe_plain,0.6977647270865108
50,1,White | Roman Catholic,SCM5d_W42,probe_L_group,0.7171805080793487
50,1,White | Roman Catholic,SCM5d_W42,shrinkage,0.03494711699200159
50,1,White | Roman Catholic,SCM5e_W42,probe_plain,0.6719569750962455
50,1,White | Roman Catholic,SCM5e_W42,probe_L_group,0.6777118020029429
50,1,White | Roman Catholic,SCM5e_W42,shrinkage,0.03979620667278605
50,1,White | Roman Catholic,SCM5f_W42,probe_plain,0.21071810876979824
50,1,White | Roman Catholic,SCM5f_W42,probe_L_group,0.21072048676249777
50,1,White | Roman Catholic,SCM5f_W42,shrinkage,0.004300176567415215
50,1,White | Roman Catholic,SCM5g_W42,probe_plain,0.2605221415324641
50,1,White | Roman Catholic,SCM5g_W42,probe_L_group,0.26053344638063014
50,1,White | Roman Catholic,SCM5g_W42,shrinkage,0.027193278481694727
50,1,White | Roman Catholic,SCM5h_W42,probe_plain,0.34013669135148406
50,1,White | Roman Catholic,SCM5h_W42,probe_L_group,0.70524914309052
50,1,White | Roman Catholic,SCM5h_W42,shrinkage,0.065314189247271
50,1,White | Roman Catholic,SCM5i_W42,probe_plain,0.41492160155689967
50,1,White | Roman Catholic,SCM5i_W42,probe_L_group,0.5630128481753995
50,1,White | Roman Catholic,SCM5i_W42,shrinkage,0.020326577936508827
50,1,White | Roman Catholic,SCM5j_W42,probe_plain,0.5314350980296849
50,1,White | Roman Catholic,SCM5j_W42,probe_L_group,0.5468054872476005
50,1,White | Roman Catholic,SCM5j_W42,shrinkage,0.17479950001413153
50,1,White | Roman Catholic,SEEK_W45,probe_plain,0.648173289379631
50,1,White | Roman Catholic,SEEK_W45,probe_L_group,0.3518264976966723
50,1,White | Roman Catholic,SEEK_W45,shrinkage,0.08020041600382755
50,1,White | Roman Catholic,SHARE1_W49,probe_plain,0.4790879342438784
50,1,White | Roman Catholic,SHARE1_W49,probe_L_group,0.5209109754877532
50,1,White | Roman Catholic,SHARE1_W49,shrinkage,0.04158013662057686
50,1,White | Roman Catholic,SMARTPHONE_W49,probe_plain,0.8789783759212049
50,1,White | Roman Catholic,SMARTPHONE_W49,probe_L_group,0.12101332781396479
50,1,White | Roman Catholic,SMARTPHONE_W49,shrinkage,0.019716341896122258
50,1,White | Roman Catholic,SMSHARER_W45,probe_plain,0.1032194475273532
50,1,White | Roman Catholic,SMSHARER_W45,probe_L_group,0.06477333145054304
50,1,White | Roman Catholic,SMSHARER_W45,shrinkage,0.032122743211270746
50,1,White | Roman Catholic,SNGLPYER_W92,probe_plain,0.4565086584105796
50,1,White | Roman Catholic,SNGLPYER_W92,probe_L_group,0.4854945956960726
50,1,White | Roman Catholic,SNGLPYER_W92,shrinkage,0.045116991774374504
50,1,White | Roman Catholic,SNSUSE_W45,probe_plain,0.7179441721660172
50,1,White | Roman Catholic,SNSUSE_W45,probe_L_group,0.2820558049194577
50,1,White | Roman Catholic,SNSUSE_W45,shrinkage,0.047496823040481306
50,1,White | Roman Catholic,SOCMEDIAUSEa_W49,probe_plain,0.7254370914054767
50,1,White | Roman Catholic,SOCMEDIAUSEa_W49,probe_L_group,0.2745552123424584
50,1,White | Roman Catholic,SOCMEDIAUSEa_W49,shrinkage,0.09481443679288093
50,1,White | Roman Catholic,SOCMEDIAUSEb_W49,probe_plain,0.37908679090584413
50,1,White | Roman Catholic,SOCMEDIAUSEb_W49,probe_L_group,0.6197342239176273
50,1,White | Roman Catholic,SOCMEDIAUSEb_W49,shrinkage,0.07893890338704679
50,1,White | Roman Catholic,SOCMEDIAUSEc_W49,probe_plain,0.23104995594602062
50,1,White | Roman Catholic,SOCMEDIAUSEc_W49,probe_L_group,0.7639290006993613
50,1,White | Roman Catholic,SOCMEDIAUSEc_W49,shrinkage,0.002094595279435729
50,1,White | Roman Catholic,SOCMEDIAUSEd_W49,probe_plain,0.26622355512253865
50,1,White | Roman Catholic,SOCMEDIAUSEd_W49,probe_L_group,0.7319886590886355
50,1,White | Roman Catholic,SOCMEDIAUSEd_W49,shrinkage,0.0013682810910959908
50,1,White | Roman Catholic,SPOUSESEX_W50,probe_plain,0.8731075186287464
50,1,White | Roman Catholic,SPOUSESEX_W50,probe_L_group,0.025027364661362683
50,1,White | Roman Catholic,SPOUSESEX_W50,shrinkage,0.004566882015801688
50,1,White | Roman Catholic,SUPERPWR_W92,probe_plain,0.7133656851986496
50,1,White | Roman Catholic,SUPERPWR_W92,probe_L_group,0.2863162728463433
50,1,White | Roman Catholic,SUPERPWR_W92,shrinkage,0.03846029639902726
50,1,White | Roman Catholic,TALKCMNSNSINT_W49,probe_plain,0.26247899505130423
50,1,White | Roman Catholic,TALKCMNSNSINT_W49,probe_L_group,0.050248176699775854
50,1,White | Roman Catholic,TALKCMNSNSINT_W49,shrinkage,0.059485943530838775
50,1,White | Roman Catholic,TALKDISASNSINT_W49,probe_plain,0.28783118386151524
50,1,White | Roman Catholic,TALKDISASNSINT_W49,probe_L_group,0.2876794555676124
50,1,White | Roman Catholic,TALKDISASNSINT_W49,shrinkage,0.0782416346413326
50,1,White | Roman Catholic,VTRGHTPRIV1_W92,probe_plain,0.4784822268168045
50,1,White | Roman Catholic,VTRGHTPRIV1_W92,probe_L_group,0.5161165320477054
50,1,White | Roman Catholic,VTRGHTPRIV1_W92,shrinkage,0.09860983024896597
50,1,White | Roman Catholic,VTRS_VALS_W92,probe_plain,0.1914599960726771
50,1,White | Roman Catholic,VTRS_VALS_W92,probe_L_group,0.5201112733868691
50,1,White | Roman Catholic,VTRS_VALS_W92,shrinkage,0.007693996664124236
50,1,White | Roman Catholic,WATCHDOG_1_W45,probe_plain,0.30840978107708256
50,1,White | Roman Catholic,WATCHDOG_1_W45,probe_L_group,0.30717567353703423
50,1,White | Roman Catholic,WATCHDOG_1_W45,shrinkage,0.016046175850649047
50,1,White | Roman Catholic,WATCHDOG_3_W45,probe_plain,0.25491488254399675
50,1,White | Roman Catholic,WATCHDOG_3_W45,probe_L_group,0.7448993674075548
50,1,White | Roman Catholic,WATCHDOG_3_W45,shrinkage,0.049790020028144366
50,1,White | Roman Catholic,WOMENOBS_W92,probe_plain,0.4653524183282031
50,1,White | Roman Catholic,WOMENOBS_W92,probe_L_group,0.5292663245721002
50,1,White | Roman Catholic,WOMENOBS_W92,shrinkage,0.12078314883774616
50,2,White | Protestant,ALLIES_W92,probe_plain,0.4459761214942687
50,2,White | Protestant,ALLIES_W92,probe_L_group,0.4463612155211264
50,2,White | Protestant,ALLIES_W92,shrinkage,0.09031197073226394
50,2,White | Protestant,ANONYMOUS1CO_W49,probe_plain,0.34225766450480755
50,2,White | Protestant,ANONYMOUS1CO_W49,probe_L_group,0.6576471087850838
50,2,White | Protestant,ANONYMOUS1CO_W49,shrinkage,0.09057218156680263
50,2,White | Protestant,ANONYMOUS1GOV_W49,probe_plain,0.37635286189610084
50,2,White | Protestant,ANONYMOUS1GOV_W49,probe_L_group,0.6231011126135215
50,2,White | Protestant,ANONYMOUS1GOV_W49,shrinkage,0.06967981824610164
50,2,White | Protestant,BIGHOUSES_W92,probe_plain,0.7101278160403266
50,2,White | Protestant,BIGHOUSES_W92,probe_L_group,0.2873422325984343
50,2,White | Protestant,BIGHOUSES_W92,shrinkage,0.269658673474198
50,2,White | Protestant,BUSPROFIT_W92,probe_plain,0.10661599428266055
50,2,White | Protestant,BUSPROFIT_W92,probe_L_group,0.4270998994763423
50,2,White | Protestant,BUSPROFIT_W92,shrinkage,0.012818245614192869
50,2,White | Protestant,CANMTCHPOL_W92,probe_plain,0.360189020218863
50,2,White | Protestant,CANMTCHPOL_W92,probe_L_group,0.36029215218372634
50,2,White | Protestant,CANMTCHPOL_W92,shrinkage,0.10238592447303874
50,2,White | Protestant,CNTRYFAIR_W92,probe_plain,0.558117626767787
50,2,White | Protestant,CNTRYFAIR_W92,probe_L_group,0.666364809683337
50,2,White | Protestant,CNTRYFAIR_W92,shrinkage,0.026115486376785735
50,2,White | Protestant,COMPROMISEVAL_W92,probe_plain,0.3235518561405352
50,2,White | Protestant,COMPROMISEVAL_W92,probe_L_group,0.6763975496760871
50,2,White | Protestant,COMPROMISEVAL_W92,shrinkage,0.044508842013004146
50,2,White | Protestant,DATAUSEa_W49,probe_plain,0.5074862023337352
50,2,White | Protestant,DATAUSEa_W49,probe_L_group,0.3030386919237009
50,2,White | Protestant,DATAUSEa_W49,shrinkage,0.11276713234626579
50,2,White | Protestant,DATAUSEb_W49,probe_plain,0.15331298460431375
50,2,White | Protestant,DATAUSEb_W49,probe_L_group,0.36968726556976916
50,2,White | Protestant,DATAUSEb_W49,shrinkage,0.013609910068730358
50,2,White | Protestant,DATAUSEc_W49,probe_plain,0.6778172461067393
50,2,White | Protestant,DATAUSEc_W49,probe_L_group,0.32123318392561095
50,2,White | Protestant,DATAUSEc_W49,shrinkage,0.016868909148497813
50,2,White | Protestant,DATAUSEd_W49,probe_plain,0.3210747416595982
50,2,White | Protestant,DATAUSEd_W49,probe_L_group,0.48705227049325894
50,2,White | Protestant,DATAUSEd_W49,shrinkage,0.014334296750616982
50,2,White | Protestant,DATAUSEe_W49,probe_plain,0.3047444683169922
50,2,White | Protestant,DATAUSEe_W49,probe_L_group,0.6943993714991257
50,2,White | Protestant,DATAUSEe_W49,shrinkage,0.0008192330466912923
50,2,White | Protestant,DATAUSEf_W49,probe_plain,0.40330781235929725
50,2,White | Protestant,DATAUSEf_W49,probe_L_group,0.5966538428286918
50,2,White | Protestant,DATAUSEf_W49,shrinkage,0.04468109176078672
50,2,White | Protestant,DB1a_W49,probe_plain,0.2211278144562502
50,2,White | Protestant,DB1a_W49,probe_L_group,0.2179054841444789
50,2,White | Protestant,DB1a_W49,shrinkage,0.09266102398157203
50,2,White | Protestant,DB1c_W49,probe_plain,0.03610639126564555
50,2,White | Protestant,DB1c_W49,probe_L_group,0.03607156232634749
50,2,White | Protestant,DB1c_W49,shrinkage,0.00018902481656013492
50,2,White | Protestant,DISAVOID_W45,probe_plain,0.471266253578995
50,2,White | Protestant,DISAVOID_W45,probe_L_group,0.5286761036766708
50,2,White | Protestant,DISAVOID_W45,shrinkage,0.07566124863427892
50,2,White | Protestant,DNA2a_W50,probe_plain,0.9145802680358934
50,2,White | Protestant,DNA2a_W50,probe_L_group,0.08522461902663225
50,2,White | Protestant,DNA2a_W50,shrinkage,0.027887917741569623
50,2,White | Protestant,DNA2b_W50,probe_plain,0.3143335839999986
50,2,White | Protestant,DNA2b_W50,probe_L_group,0.1734788180943893
50,2,White | Protestant,DNA2b_W50,shrinkage,0.15623828582491905
50,2,White | Protestant,DNA2c_W50,probe_plain,0.39619449318909494
50,2,White | Protestant,DNA2c_W50,probe_L_group,0.6035222447275868
50,2,White | Protestant,DNA2c_W50,shrinkage,0.14770203468329324
50,2,White | Protestant,DNA3a_W50,probe_plain,0.4038034000644707
50,2,White | Protestant,DNA3a_W50,probe_L_group,0.4037129636291522
