attr_type,pair,qkey,layer,wd_A_to_realA,wd_A_to_realB,wd_B_to_realB,wd_patch_to_realB,wd_ctrl_to_realB,shift_ke_realB,shift_ctrl_ke_realB
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,16,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48256860195436346,0.48256860195436346,-0.003020081822950327,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,17,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48535544650163964,0.48256860195436346,-0.005806926370226506,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,18,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48256860195436346,0.48256860195436346,-0.003020081822950327,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,19,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48144825432747207,0.48256860195436346,-0.0018997341960589331,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,20,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48351505653046595,0.48256860195436346,-0.003966536399052811,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,21,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.4816275004008148,0.48256860195436346,-0.0020789802694016757,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,22,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.47954852013141314,0.48256860195436346,0.0,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,23,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48256860195436346,0.48256860195436346,-0.003020081822950327,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,24,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48256860195436346,0.48256860195436346,-0.003020081822950327,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,25,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48256860195436346,0.48256860195436346,-0.003020081822950327,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,26,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48256860195436346,0.48256860195436346,-0.003020081822950327,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,27,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48291923739972265,0.48256860195436346,-0.003370717268309509,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,28,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.4816275004008148,0.48256860195436346,-0.0020789802694016757,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,29,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.48351505653046595,0.48256860195436346,-0.003966536399052811,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,30,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.4819759118192739,0.48256860195436346,-0.0024273916878607693,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,CONFe_W42,31,1.3265479321692784,0.47954852013141314,0.5175628087442492,0.4816275004008148,0.48256860195436346,-0.0020789802694016757,-0.003020081822950327
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,0,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.25362729944467977,0.2509094633410658,-0.0011272890609026476,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,1,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.24775374026982555,0.2509094633410658,0.004746270113951567,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,2,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.250633696556655,0.2509094633410658,0.0018663138271221014,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,3,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2551487875796561,0.2509094633410658,-0.0026487771958789708,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,4,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2534610268931855,0.2509094633410658,-0.0009610165094083856,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,5,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2549498788201,0.2509094633410658,-0.0024498684363228884,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,6,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2626278440292379,0.2509094633410658,-0.010127833645460771,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,7,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.23575811500816768,0.2509094633410658,0.01674189537560944,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,8,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.24750709417714956,0.2509094633410658,0.004992916206627562,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,9,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.24731812451923663,0.2509094633410658,0.005181885864540492,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,10,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.25425305173993396,0.2509094633410658,-0.001753041356156837,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,11,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.24873784434595458,0.2509094633410658,0.003762166037822534,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,12,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2602845658242674,0.2509094633410658,-0.007784555440490282,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,13,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.24799070463776873,0.2509094633410658,0.004509305746008385,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,14,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2574430460556416,0.2509094633410658,-0.004943035671864493,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,15,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.26207590653895907,0.2509094633410658,-0.009575896155181951,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,16,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2528961653561985,0.2509094633410658,-0.0003961549724214031,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,17,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.25184630526941676,0.2509094633410658,0.0006537051143603589,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,18,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2520431322373212,0.2509094633410658,0.00045687814645589686,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,19,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2525000103837771,0.2509094633410658,0.0,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,20,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2520431322373212,0.2509094633410658,0.00045687814645589686,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,21,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2529770702241808,0.2509094633410658,-0.000477059840403693,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,22,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2526975105242627,0.2509094633410658,-0.00019750014048558473,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,23,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2515894525535406,0.2509094633410658,0.0009105578302365247,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,24,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.25224112055200165,0.2509094633410658,0.0002588898317754662,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,25,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2526975105242627,0.2509094633410658,-0.00019750014048558473,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,26,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2520431322373212,0.2509094633410658,0.00045687814645589686,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,27,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2526975105242627,0.2509094633410658,-0.00019750014048558473,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,28,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2525000103837771,0.2509094633410658,0.0,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,29,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2528933653432549,0.2509094633410658,-0.0003933549594777874,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,30,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.2534315698586682,0.2509094633410658,-0.0009315594748910971,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,INEQ8_d_W54,31,1.5857083265844882,0.2525000103837771,0.3150389322004084,0.25224112055200165,0.2509094633410658,0.0002588898317754662,0.0015905470427113322
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,0,0.866285592669522,1.0694234457232412,0.760590558635453,1.072567155348519,1.0700323965584408,-0.0031437096252777685,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,1,0.866285592669522,1.0694234457232412,0.760590558635453,1.0539949328945488,1.0700323965584408,0.015428512828692398,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,2,0.866285592669522,1.0694234457232412,0.760590558635453,1.0708895437637846,1.0700323965584408,-0.0014660980405434287,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,3,0.866285592669522,1.0694234457232412,0.760590558635453,1.0572848681690763,1.0700323965584408,0.01213857755416492,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,4,0.866285592669522,1.0694234457232412,0.760590558635453,1.072567155348519,1.0700323965584408,-0.0031437096252777685,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,5,0.866285592669522,1.0694234457232412,0.760590558635453,1.0814538680522372,1.0700323965584408,-0.012030422328995982,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,6,0.866285592669522,1.0694234457232412,0.760590558635453,1.1094281833555932,1.0700323965584408,-0.040004737632352017,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,7,0.866285592669522,1.0694234457232412,0.760590558635453,0.8958458390298808,1.0700323965584408,0.17357760669336042,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,8,0.866285592669522,1.0694234457232412,0.760590558635453,1.071491303220162,1.0700323965584408,-0.002067857496920844,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,9,0.866285592669522,1.0694234457232412,0.760590558635453,0.770124859373289,1.0700323965584408,0.2992985863499522,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,10,0.866285592669522,1.0694234457232412,0.760590558635453,1.0944063269965445,1.0700323965584408,-0.02498288127330328,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,11,0.866285592669522,1.0694234457232412,0.760590558635453,0.685440724172464,1.0700323965584408,0.3839827215507772,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,12,0.866285592669522,1.0694234457232412,0.760590558635453,0.9168205619777091,1.0700323965584408,0.1526028837455321,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,13,0.866285592669522,1.0694234457232412,0.760590558635453,1.0504525693564732,1.0700323965584408,0.018970876366767975,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,14,0.866285592669522,1.0694234457232412,0.760590558635453,0.6838928591079563,1.0700323965584408,0.38553058661528494,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,15,0.866285592669522,1.0694234457232412,0.760590558635453,1.0114236825469836,1.0700323965584408,0.05799976317625766,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,16,0.866285592669522,1.0694234457232412,0.760590558635453,1.0731743596248438,1.0700323965584408,-0.0037509139016025372,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,17,0.866285592669522,1.0694234457232412,0.760590558635453,1.0769996935237238,1.0700323965584408,-0.007576247800482605,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,18,0.866285592669522,1.0694234457232412,0.760590558635453,1.0735099816195761,1.0700323965584408,-0.0040865358963348974,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,19,0.866285592669522,1.0694234457232412,0.760590558635453,1.0747289978185297,1.0700323965584408,-0.0053055520952884905,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,20,0.866285592669522,1.0694234457232412,0.760590558635453,1.0741177583942376,1.0700323965584408,-0.004694312670996403,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,21,0.866285592669522,1.0694234457232412,0.760590558635453,1.0729057666086597,1.0700323965584408,-0.003482320885418444,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,22,0.866285592669522,1.0694234457232412,0.760590558635453,1.0694234457232412,1.0700323965584408,0.0,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,23,0.866285592669522,1.0694234457232412,0.760590558635453,1.0735099816195761,1.0700323965584408,-0.0040865358963348974,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,24,0.866285592669522,1.0694234457232412,0.760590558635453,1.0694234457232412,1.0700323965584408,0.0,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,25,0.866285592669522,1.0694234457232412,0.760590558635453,1.072567155348519,1.0700323965584408,-0.0031437096252777685,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,26,0.866285592669522,1.0694234457232412,0.760590558635453,1.0735099816195761,1.0700323965584408,-0.0040865358963348974,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,27,0.866285592669522,1.0694234457232412,0.760590558635453,1.0700323965584408,1.0700323965584408,-0.0006089508351996287,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,28,0.866285592669522,1.0694234457232412,0.760590558635453,1.0703566303029297,1.0700323965584408,-0.0009331845796884952,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,29,0.866285592669522,1.0694234457232412,0.760590558635453,1.0772589111985602,1.0700323965584408,-0.007835465475318992,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,30,0.866285592669522,1.0694234457232412,0.760590558635453,1.069750636338805,1.0700323965584408,-0.00032719061556374385,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,REPRSNTREP_W92,31,0.866285592669522,1.0694234457232412,0.760590558635453,1.072567155348519,1.0700323965584408,-0.0031437096252777685,-0.0006089508351996287
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,0,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5904168696125454,0.5849797037065017,-0.008814569582894172,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,1,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5805170462383398,0.5849797037065017,0.0010852537913114135,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,2,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6291918740180706,0.5849797037065017,-0.047589573988419454,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,3,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6005457127950742,0.5849797037065017,-0.018943412765422996,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,4,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5737825005138678,0.5849797037065017,0.007819799515783377,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,5,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5972234533075768,0.5849797037065017,-0.01562115327792557,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,6,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5885017304097958,0.5849797037065017,-0.006899430380144622,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,7,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5643937240836864,0.5849797037065017,0.01720857594596481,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,8,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5748783312788334,0.5849797037065017,0.006723968750817821,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,9,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6352307439021561,0.5849797037065017,-0.05362844387250487,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,10,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6025663814751279,0.5849797037065017,-0.02096408144547668,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,11,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6057014708321972,0.5849797037065017,-0.024099170802545977,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,12,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6380067093793407,0.5849797037065017,-0.05640440934968949,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,13,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6114187953901088,0.5849797037065017,-0.029816495360457607,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,14,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6132008836555422,0.5849797037065017,-0.031598583625890964,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,15,1.089351129533266,0.5816023000296512,0.6682320403938956,0.6158293901575987,0.5849797037065017,-0.03422709012794756,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,16,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5916227663618715,0.5849797037065017,-0.010020466332220312,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,17,1.089351129533266,0.5816023000296512,0.6682320403938956,0.582577817880592,0.5849797037065017,-0.0009755178509408546,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,18,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5882324839188505,0.5849797037065017,-0.006630183889199337,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,19,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5871610257389137,0.5849797037065017,-0.005558725709262524,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,20,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5882324839188505,0.5849797037065017,-0.006630183889199337,-0.0033774036768504656
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican -> RELIGxPOLPARTY :: Atheist | Other,FREECOLL_W92,21,1.089351129533266,0.5816023000296512,0.6682320403938956,0.5871610257389137,0.5849797037065017,-0.005558725709262524,-0.0033774036768504656
