attr_type,pair,qkey,wd_A_to_realA,wd_A_to_realB,wd_B_to_realB,wd_predA_predB,real_wd_AB,condition,donor_cells,wd_patch_to_realB,wd_patch_to_realA,wd_patch_to_predA,wd_patch_to_predB,shift_ke_realB,shift_ke_predB,gerak_total
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_d_W82,0.2204579689628115,0.8285972680364408,0.8825459586888009,0.05394869065236002,0.8335680800836337,true,,0.8314376437041071,0.2202169954780625,0.002840375667666206,0.051108314984693815,-0.0028403756676662617,0.002840375667666206,0.002840375667666206
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_d_W82,0.2204579689628115,0.8285972680364408,0.8825459586888009,0.05394869065236002,0.8335680800836337,othercell_1,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.8277772328978501,0.21834573737400975,0.0021122315888017495,0.05476872579095082,0.0008200351385907467,-0.0008200351385908022,0.0021122315888017495
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_d_W82,0.2204579689628115,0.8285972680364408,0.8825459586888009,0.05394869065236002,0.8335680800836337,othercell_2,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.8314376437041071,0.2202169954780625,0.002840375667666206,0.051108314984693815,-0.0028403756676662617,0.002840375667666206,0.002840375667666206
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_d_W82,0.2204579689628115,0.8285972680364408,0.8825459586888009,0.05394869065236002,0.8335680800836337,dimshuffle,,0.8310701357632333,0.22212147329477017,0.0024728677267923937,0.05147582292556763,-0.0024728677267924493,0.0024728677267923937,0.0024728677267923937
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_b_W82,0.23230068083465782,0.710175651629213,0.785061334304627,0.07488568267541407,0.8188900587738073,true,,0.7088078591624503,0.23203843530271506,0.0018900185541805836,0.07625347514217684,0.0013677924667627739,-0.0013677924667627739,0.0018900185541805836
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_b_W82,0.23230068083465782,0.710175651629213,0.785061334304627,0.07488568267541407,0.8188900587738073,othercell_1,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.710175651629213,0.23230068083465782,0.0,0.07488568267541407,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_b_W82,0.23230068083465782,0.710175651629213,0.785061334304627,0.07488568267541407,0.8188900587738073,othercell_2,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.710175651629213,0.23230068083465782,0.0,0.07488568267541407,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q34_b_W82,0.23230068083465782,0.710175651629213,0.785061334304627,0.07488568267541407,0.8188900587738073,dimshuffle,,0.710958540916034,0.23341691775107937,0.0017651679448869584,0.07410279338859299,-0.0007828892868210202,0.0007828892868210757,0.0017651679448869584
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,WILLMOVE_W32,0.43765336810816047,0.35675184705465696,0.2843353674778575,0.07241647957679948,0.7944052151628175,true,,0.35675184705465696,0.43765336810816047,0.0,0.07241647957679948,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,WILLMOVE_W32,0.43765336810816047,0.35675184705465696,0.2843353674778575,0.07241647957679948,0.7944052151628175,othercell_1,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.3563346530593341,0.43807056210348333,0.002019807843489374,0.07199928558147661,0.00041719399532286205,0.00041719399532286205,0.002019807843489374
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,WILLMOVE_W32,0.43765336810816047,0.35675184705465696,0.2843353674778575,0.07241647957679948,0.7944052151628175,othercell_2,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.3538603748946374,0.44054484026818,0.002891472160019559,0.06952500741677992,0.002891472160019559,0.002891472160019559,0.002891472160019559
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,WILLMOVE_W32,0.43765336810816047,0.35675184705465696,0.2843353674778575,0.07241647957679948,0.7944052151628175,dimshuffle,,0.34845409974473796,0.44595111541807947,0.008297747309919001,0.06411873226688047,0.008297747309919001,0.008297747309919001,0.008297747309919001
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ECON5_e_W54,0.24017347083207322,0.8396347776815907,0.7632153105670352,0.0764194671145555,0.7942668664338078,true,,0.8396347776815907,0.24017347083207322,0.0,0.0764194671145555,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ECON5_e_W54,0.24017347083207322,0.8396347776815907,0.7632153105670352,0.0764194671145555,0.7942668664338078,othercell_1,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.8441125466178476,0.23997397409492816,0.004477768936256982,0.08089723605081248,-0.004477768936256954,-0.004477768936256982,0.004477768936256982
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ECON5_e_W54,0.24017347083207322,0.8396347776815907,0.7632153105670352,0.0764194671145555,0.7942668664338078,othercell_2,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,0.8425993977525883,0.24012089902279737,0.0029646200709975423,0.07938408718555304,-0.0029646200709976256,-0.0029646200709975423,0.0029646200709975423
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ECON5_e_W54,0.24017347083207322,0.8396347776815907,0.7632153105670352,0.0764194671145555,0.7942668664338078,dimshuffle,,0.8427697614157221,0.2401008803426016,0.003134983734131458,0.07955445084868695,-0.003134983734131458,-0.003134983734131458,0.003134983734131458
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NEIGHINTERB_W32,2.0075419138637827,1.2323634989156558,1.2496683289940222,0.017304830078366362,0.7751784149481271,true,,1.2323634989156558,2.0075419138637827,0.0,0.017304830078366362,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NEIGHINTERB_W32,2.0075419138637827,1.2323634989156558,1.2496683289940222,0.017304830078366362,0.7751784149481271,othercell_1,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,1.2302415136348361,2.0054199285829633,0.0025369318203155578,0.019426815359186,0.0021219852808196382,-0.0021219852808196382,0.0025369318203155578
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NEIGHINTERB_W32,2.0075419138637827,1.2323634989156558,1.2496683289940222,0.017304830078366362,0.7751784149481271,othercell_2,AGExPOLPARTY :: 30-49 | Republican|AGExPOLPARTY :: 30-49 | Other,1.2302415136348361,2.0054199285829633,0.0025369318203155578,0.019426815359186,0.0021219852808196382,-0.0021219852808196382,0.0025369318203155578
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NEIGHINTERB_W32,2.0075419138637827,1.2323634989156558,1.2496683289940222,0.017304830078366362,0.7751784149481271,dimshuffle,,1.2203338795399317,1.9955122944880586,0.012139279700643768,0.029334449454090583,0.01202961937572411,-0.012029619375724221,0.012139279700643768
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,MARRDUR_W50,1.3305899395264364,0.6255590500683298,0.7207874887140207,0.21244256934465394,0.9311977534193314,true,,0.6230912062507377,1.3210926303508626,0.009497309175574134,0.22193987852022806,0.0024678438175921302,-0.00949730917557412,0.009497309175574134
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,MARRDUR_W50,1.3305899395264364,0.6255590500683298,0.7207874887140207,0.21244256934465394,0.9311977534193314,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.6243266397637154,1.3258471391272004,0.004742800399236288,0.21718536974389024,0.0012324103046144064,-0.004742800399236302,0.004742800399236288
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,MARRDUR_W50,1.3305899395264364,0.6255590500683298,0.7207874887140207,0.21244256934465394,0.9311977534193314,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.6224803378271188,1.3235036203579997,0.0070863191684370636,0.219528888513091,0.0030787122412110346,-0.00708631916843705,0.0070863191684370636
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,MARRDUR_W50,1.3305899395264364,0.6255590500683298,0.7207874887140207,0.21244256934465394,0.9311977534193314,dimshuffle,,0.6242333092225827,1.3344713301067808,0.0038813905803443266,0.20856117876430963,0.0013257408457471032,0.0038813905803443127,0.0038813905803443266
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV29_W50,1.1058103684871607,0.3034155679722935,0.3485832323761175,0.04516766440382397,0.8023948005148671,true,,0.3034155679722935,1.1058103684871607,0.0,0.04516766440382397,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV29_W50,1.1058103684871607,0.3034155679722935,0.3485832323761175,0.04516766440382397,0.8023948005148671,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.30442024095383474,1.106815041468702,0.0020468828032579878,0.04416299142228275,-0.0010046729815412214,0.0010046729815412214,0.0020468828032579878
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV29_W50,1.1058103684871607,0.3034155679722935,0.3485832323761175,0.04516766440382397,0.8023948005148671,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.3043212376403381,1.1067160381552053,0.0018146175077087823,0.04426199473577941,-0.000905669668044562,0.000905669668044562,0.0018146175077087823
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV29_W50,1.1058103684871607,0.3034155679722935,0.3485832323761175,0.04516766440382397,0.8023948005148671,dimshuffle,,0.30442024095383474,1.106815041468702,0.0020468828032579878,0.04416299142228275,-0.0010046729815412214,0.0010046729815412214,0.0020468828032579878
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27b_W50,0.919776348583608,0.3190253796242001,0.32723778988085434,0.0555124610546564,0.8015468506190275,true,,0.3190253796242001,0.919776348583608,0.0,0.0555124610546564,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27b_W50,0.919776348583608,0.3190253796242001,0.32723778988085434,0.0555124610546564,0.8015468506190275,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.3190253796242001,0.919776348583608,0.0,0.0555124610546564,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27b_W50,0.919776348583608,0.3190253796242001,0.32723778988085434,0.0555124610546564,0.8015468506190275,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.3170723292758676,0.918041960922601,0.001953050348332458,0.05724684871566335,0.0019530503483324857,-0.0017343876610069475,0.001953050348332458
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27b_W50,0.919776348583608,0.3190253796242001,0.32723778988085434,0.0555124610546564,0.8015468506190275,dimshuffle,,0.31729080998127734,0.9105361833684759,0.009240165215132157,0.06475262626978856,0.0017345696429227342,-0.009240165215132157,0.009240165215132157
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,ROMRELDUR_W50,0.8691121691269383,0.3369656882904868,0.33276916373677845,0.12211538329549604,0.7979849933252633,true,,0.3369656882904868,0.8691121691269383,0.0,0.12211538329549604,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,ROMRELDUR_W50,0.8691121691269383,0.3369656882904868,0.33276916373677845,0.12211538329549604,0.7979849933252633,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.3369656882904868,0.8691121691269383,0.0,0.12211538329549604,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,ROMRELDUR_W50,0.8691121691269383,0.3369656882904868,0.33276916373677845,0.12211538329549604,0.7979849933252633,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.3369656882904868,0.8691121691269383,0.0,0.12211538329549604,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,ROMRELDUR_W50,0.8691121691269383,0.3369656882904868,0.33276916373677845,0.12211538329549604,0.7979849933252633,dimshuffle,,0.33483443500578747,0.8699966617924921,0.0026231948981916275,0.12123089062994225,0.0021312532846993193,0.0008844926655537932,0.0026231948981916275
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV25_W50,0.5310745454572299,0.24832060306049047,0.22639320616354364,0.021927396896946838,0.7793951485177204,true,,0.24832060306049047,0.5310745454572299,0.0,0.021927396896946838,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV25_W50,0.5310745454572299,0.24832060306049047,0.22639320616354364,0.021927396896946838,0.7793951485177204,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.24832060306049047,0.5310745454572299,0.0,0.021927396896946838,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV25_W50,0.5310745454572299,0.24832060306049047,0.22639320616354364,0.021927396896946838,0.7793951485177204,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.24832060306049047,0.5310745454572299,0.0,0.021927396896946838,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV25_W50,0.5310745454572299,0.24832060306049047,0.22639320616354364,0.021927396896946838,0.7793951485177204,dimshuffle,,0.25053665243287127,0.5288584960848491,0.0022160493723807906,0.02414344626932763,-0.0022160493723807906,-0.0022160493723807906,0.0022160493723807906
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,HAVEKIDS1_W50,1.5729185030515835,0.8210622303747364,0.8569920545213547,0.03592982414661838,0.7518562726768472,true,,0.824720989852076,1.5765772625289234,0.003658759477339679,0.032271064669278704,-0.0036587594773396237,0.003658759477339679,0.003658759477339679
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,HAVEKIDS1_W50,1.5729185030515835,0.8210622303747364,0.8569920545213547,0.03592982414661838,0.7518562726768472,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.8210622303747364,1.5729185030515835,0.0,0.03592982414661838,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,HAVEKIDS1_W50,1.5729185030515835,0.8210622303747364,0.8569920545213547,0.03592982414661838,0.7518562726768472,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.8214741161865216,1.573330388863369,0.0019419475015757803,0.03551793833483313,-0.00041188581178519534,0.00041188581178525085,0.0019419475015757803
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,HAVEKIDS1_W50,1.5729185030515835,0.8210622303747364,0.8569920545213547,0.03592982414661838,0.7518562726768472,dimshuffle,,0.8178147067246487,1.569670979401496,0.0032475236500876248,0.03917734779670601,0.0032475236500876248,-0.0032475236500876248,0.0032475236500876248
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNLOCKED2_W26,0.38805926400687474,0.3252651583225915,0.3271791060880411,0.0019139477654496195,0.7133244223294662,true,,0.3252651583225915,0.38805926400687474,0.0,0.0019139477654496195,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNLOCKED2_W26,0.38805926400687474,0.3252651583225915,0.3271791060880411,0.0019139477654496195,0.7133244223294662,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.3271791060880411,0.3861453162414251,0.0019139477654496195,0.0,-0.0019139477654496195,0.0019139477654496195,0.0019139477654496195
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNLOCKED2_W26,0.38805926400687474,0.3252651583225915,0.3271791060880411,0.0019139477654496195,0.7133244223294662,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.3271791060880411,0.3861453162414251,0.0019139477654496195,0.0,-0.0019139477654496195,0.0019139477654496195,0.0019139477654496195
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNLOCKED2_W26,0.38805926400687474,0.3252651583225915,0.3271791060880411,0.0019139477654496195,0.7133244223294662,dimshuffle,,0.3271791060880411,0.3861453162414251,0.0019139477654496195,0.0,-0.0019139477654496195,0.0019139477654496195,0.0019139477654496195
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30f_W50,0.8388795900678756,0.13778544201581264,0.1605729526854164,0.022787510669603772,0.7010941480520629,true,,0.13743772389450268,0.8385318719465656,0.001560901789595559,0.02313522879091373,0.00034771812130995894,-0.00034771812130995894,0.001560901789595559
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30f_W50,0.8388795900678756,0.13778544201581264,0.1605729526854164,0.022787510669603772,0.7010941480520629,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.13234321028446436,0.8334373583365273,0.005442231731348279,0.02822974240095205,0.005442231731348279,-0.005442231731348279,0.005442231731348279
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30f_W50,0.8388795900678756,0.13778544201581264,0.1605729526854164,0.022787510669603772,0.7010941480520629,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.13453334819046023,0.8356274962425232,0.003252093825352409,0.02603960449495618,0.003252093825352409,-0.003252093825352409,0.003252093825352409
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30f_W50,0.8388795900678756,0.13778544201581264,0.1605729526854164,0.022787510669603772,0.7010941480520629,dimshuffle,,0.12944387628630313,0.8305380243383661,0.008341565729509504,0.031129076399113276,0.008341565729509504,-0.008341565729509504,0.008341565729509504
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNCONTRIBC_W26,0.5841570972417616,0.2355233246576948,0.24257103661183335,0.05243922082872965,0.6792329044264135,true,,0.23542624454194463,0.5834194820767831,0.0016401398680151447,0.05170160566375126,9.708011575015885e-05,0.0007376151649783891,0.0016401398680151447
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNCONTRIBC_W26,0.5841570972417616,0.2355233246576948,0.24257103661183335,0.05243922082872965,0.6792329044264135,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.23140456907516085,0.5885422855943818,0.004385188352620251,0.0568244091813499,0.0041187555825339395,-0.004385188352620251,0.004385188352620251
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNCONTRIBC_W26,0.5841570972417616,0.2355233246576948,0.24257103661183335,0.05243922082872965,0.6792329044264135,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.23335069058739868,0.5876073569108944,0.003450259669132816,0.055889480497862465,0.002172634070296109,-0.003450259669132816,0.003450259669132816
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,GUNCONTRIBC_W26,0.5841570972417616,0.2355233246576948,0.24257103661183335,0.05243922082872965,0.6792329044264135,dimshuffle,,0.23127552501537632,0.5917944939241848,0.0076373966824232475,0.0600766175111529,0.004247799642318473,-0.0076373966824232475,0.0076373966824232475
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,COHABDUR_W50,0.3900210284050855,0.5114635223759436,0.4715386363523236,0.10823043910872115,0.6252110280722569,true,,0.5114635223759436,0.3900210284050855,0.0,0.10823043910872115,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,COHABDUR_W50,0.3900210284050855,0.5114635223759436,0.4715386363523236,0.10823043910872115,0.6252110280722569,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.5091404668766164,0.39140187288602113,0.003925049690571919,0.10430538941814924,0.002323055499327209,0.003925049690571919,0.003925049690571919
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,COHABDUR_W50,0.3900210284050855,0.5114635223759436,0.4715386363523236,0.10823043910872115,0.6252110280722569,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.5088921918590106,0.39228236562457397,0.002571330516932979,0.10587888573908388,0.0025713305169330347,0.0023515533696372715,0.002571330516932979
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,COHABDUR_W50,0.3900210284050855,0.5114635223759436,0.4715386363523236,0.10823043910872115,0.6252110280722569,dimshuffle,,0.5091404668766164,0.39140187288602113,0.003925049690571919,0.10430538941814924,0.002323055499327209,0.003925049690571919,0.003925049690571919
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30a_W50,0.8941152393817902,0.29098436000340644,0.335144610531534,0.044160250528127554,0.6031308793783837,true,,0.2935566282510108,0.8966875076293945,0.00257226824760437,0.041587982280523184,-0.00257226824760437,0.00257226824760437,0.00257226824760437
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30a_W50,0.8941152393817902,0.29098436000340644,0.335144610531534,0.044160250528127554,0.6031308793783837,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.28816610338681403,0.8912969827651978,0.0028182566165924072,0.04697850714471996,0.0028182566165924072,-0.0028182566165924072,0.0028182566165924072
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30a_W50,0.8941152393817902,0.29098436000340644,0.335144610531534,0.044160250528127554,0.6031308793783837,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.29098436000340644,0.8941152393817902,0.0,0.044160250528127554,0.0,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30a_W50,0.8941152393817902,0.29098436000340644,0.335144610531534,0.044160250528127554,0.6031308793783837,dimshuffle,,0.28816610338681403,0.8912969827651978,0.0028182566165924072,0.04697850714471996,0.0028182566165924072,-0.0028182566165924072,0.0028182566165924072
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27d_W50,1.0421156283458333,0.5118562698797172,0.5731556635978234,0.061299393718106165,0.5302593584661162,true,,0.5121350774525611,1.0423944359186772,0.001971126598437678,0.061020586145262234,-0.000278807572843931,0.000278807572843931,0.001971126598437678
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27d_W50,1.0421156283458333,0.5118562698797172,0.5731556635978234,0.061299393718106165,0.5302593584661162,othercell_1,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.5121350774525611,1.0423944359186772,0.001971126598437678,0.061020586145262234,-0.000278807572843931,0.000278807572843931,0.001971126598437678
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27d_W50,1.0421156283458333,0.5118562698797172,0.5731556635978234,0.061299393718106165,0.5302593584661162,othercell_2,AGExPOLPARTY :: 50-64 | Other|AGExPOLPARTY :: 18-29 | Independent,0.5121350774525611,1.0423944359186772,0.001971126598437678,0.061020586145262234,-0.000278807572843931,0.000278807572843931,0.001971126598437678
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV27d_W50,1.0421156283458333,0.5118562698797172,0.5731556635978234,0.061299393718106165,0.5302593584661162,dimshuffle,,0.5059187828157882,1.0361781412819042,0.005937487063929048,0.06723688078203521,0.005937487063929048,-0.005937487063929048,0.005937487063929048
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican -> AGExPOLPARTY :: 30-49 | Republican,FAMSURV30d_W50,0.8266154987902615,0.29799110445716703,0.32635221982881657,0.028361115371649537,0.5286243943330945,true,,0.29799110445716703,0.8266154987902615,0.0,0.028361115371649537,0.0,0.0,0.0
