attr_type,pair,qkey,wd_A_to_realA,wd_A_to_realB,wd_B_to_realB,condition,wd_patch_to_realB,wd_patch_to_realA,wd_patch_to_predB,shift_ke_realB,shift_dari_realA
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,DNA3b_W50,0.5020705096149234,0.24287106478854836,0.2097720834654625,patch_top3,0.24287106478854836,0.5020705096149234,0.03309898132308586,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,DNA3b_W50,0.5020705096149234,0.24287106478854836,0.2097720834654625,patch_random,0.24287106478854836,0.5020705096149234,0.03309898132308586,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV22c_W50,0.6837705088068469,0.5951330457880302,0.5654986118350865,patch_L11H16,0.594678649771814,0.6833161127906306,0.029180037936727465,0.0004543960162162186,-0.0004543960162162186
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV22c_W50,0.6837705088068469,0.5951330457880302,0.5654986118350865,patch_L18H14,0.5951330457880302,0.6837705088068469,0.029634433952943684,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV22c_W50,0.6837705088068469,0.5951330457880302,0.5654986118350865,patch_top3,0.594678649771814,0.6833161127906306,0.029180037936727465,0.0004543960162162186,-0.0004543960162162186
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV22c_W50,0.6837705088068469,0.5951330457880302,0.5654986118350865,patch_random,0.5976574217411736,0.6862948847599903,0.03215880990608716,-0.002524375953143476,0.002524375953143476
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV2Wb_W50,0.1685182012582444,0.03919895851389921,0.08161016460754802,patch_L11H16,0.03745294140542149,0.17026421836672212,0.04415722320212653,0.0017460171084777154,0.0017460171084777154
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV2Wb_W50,0.1685182012582444,0.03919895851389921,0.08161016460754802,patch_L18H14,0.03745294140542149,0.17026421836672212,0.04415722320212653,0.0017460171084777154,0.0017460171084777154
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV2Wb_W50,0.1685182012582444,0.03919895851389921,0.08161016460754802,patch_top3,0.037263367451028206,0.1704537923211154,0.04434679715651982,0.0019355910628710005,0.0019355910628710005
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FAMSURV2Wb_W50,0.1685182012582444,0.03919895851389921,0.08161016460754802,patch_random,0.037263367451028206,0.1704537923211154,0.04434679715651982,0.0019355910628710005,0.0019355910628710005
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FTRWORRYf_W41,0.7127278866357638,0.5871555631190317,0.8207973690927565,patch_L11H16,0.5868568640270904,0.7124291875438225,0.2339405050656661,0.0002986990919413568,-0.0002986990919413568
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FTRWORRYf_W41,0.7127278866357638,0.5871555631190317,0.8207973690927565,patch_L18H14,0.5868568640270904,0.7124291875438225,0.2339405050656661,0.0002986990919413568,-0.0002986990919413568
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FTRWORRYf_W41,0.7127278866357638,0.5871555631190317,0.8207973690927565,patch_top3,0.588451937155261,0.7140242606719931,0.23234543193749535,-0.0012963740362292864,0.0012963740362292864
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,FTRWORRYf_W41,0.7127278866357638,0.5871555631190317,0.8207973690927565,patch_random,0.5868568640270904,0.7124291875438225,0.2339405050656661,0.0002986990919413568,-0.0002986990919413568
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q21_a_W82,0.6625849746683556,0.7726511572451251,0.808978403712542,patch_L11H16,0.7724295389557827,0.6623633563790132,0.03654886475675928,0.0002216182893424179,-0.0002216182893424179
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q21_a_W82,0.6625849746683556,0.7726511572451251,0.808978403712542,patch_L18H14,0.7726511572451251,0.6625849746683556,0.03632724646741692,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q21_a_W82,0.6625849746683556,0.7726511572451251,0.808978403712542,patch_top3,0.7770438930438206,0.6669777104670511,0.03193451066872138,-0.00439273579869548,0.00439273579869548
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q21_a_W82,0.6625849746683556,0.7726511572451251,0.808978403712542,patch_random,0.7726511572451251,0.6625849746683556,0.03632724646741692,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q33_h_W82,0.31074953362285695,0.18050708425578965,0.19241326070645415,patch_L11H16,0.17996510162745,0.3112915162511966,0.022665620162765465,0.0005419826283396545,0.0005419826283396545
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q33_h_W82,0.31074953362285695,0.18050708425578965,0.19241326070645415,patch_L18H14,0.17912914108164257,0.31212747679700403,0.01954440276667546,0.0013779431741470782,0.0013779431741470782
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q33_h_W82,0.31074953362285695,0.18050708425578965,0.19241326070645415,patch_top3,0.17912914108164257,0.31212747679700403,0.01954440276667546,0.0013779431741470782,0.0013779431741470782
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GAP21Q33_h_W82,0.31074953362285695,0.18050708425578965,0.19241326070645415,patch_random,0.1809294617987381,0.3103271560799085,0.018585581812544605,-0.00042237754294843777,-0.00042237754294843777
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GOVWASTE_W92,0.22990793320778213,0.09078456512716332,0.26330271536507677,patch_L11H16,0.09078456512716332,0.22990793320778213,0.17251815023791345,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GOVWASTE_W92,0.22990793320778213,0.09078456512716332,0.26330271536507677,patch_L18H14,0.09078456512716332,0.22990793320778213,0.17251815023791345,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GOVWASTE_W92,0.22990793320778213,0.09078456512716332,0.26330271536507677,patch_top3,0.09078456512716332,0.22990793320778213,0.17251815023791345,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,GOVWASTE_W92,0.22990793320778213,0.09078456512716332,0.26330271536507677,patch_random,0.09078456512716332,0.22990793320778213,0.17251815023791345,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HARASS1B_W32,0.598967820060879,0.33533901703166014,0.3237230473550543,patch_L11H16,0.333859637332762,0.5985305240169532,0.04838706873796911,0.001479379698898109,-0.0004372960439258389
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HARASS1B_W32,0.598967820060879,0.33533901703166014,0.3237230473550543,patch_L18H14,0.334382652937399,0.5960224928344116,0.04587903755542749,0.0009563640942611418,-0.0029453272264674535
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HARASS1B_W32,0.598967820060879,0.33533901703166014,0.3237230473550543,patch_top3,0.334382652937399,0.5960224928344116,0.04587903755542749,0.0009563640942611418,-0.0029453272264674535
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HARASS1B_W32,0.598967820060879,0.33533901703166014,0.3237230473550543,patch_random,0.333859637332762,0.5985305240169532,0.04838706873796911,0.001479379698898109,-0.0004372960439258389
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HIRING3B_W27,0.31696075664433515,0.2603688041586465,0.26896287623200243,patch_L11H16,0.2610007529028574,0.3194948176848786,0.05239871378535227,-0.0006319487442109084,0.002534061040543434
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HIRING3B_W27,0.31696075664433515,0.2603688041586465,0.26896287623200243,patch_L18H14,0.2603688041586465,0.31696075664433515,0.049864652744808835,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HIRING3B_W27,0.31696075664433515,0.2603688041586465,0.26896287623200243,patch_top3,0.2618282060151952,0.3170745083919878,0.04997840449246149,-0.0014594018565486921,0.00011375174765265728
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,HIRING3B_W27,0.31696075664433515,0.2603688041586465,0.26896287623200243,patch_random,0.25953986928603634,0.31937524803554423,0.05227914413601792,0.0008289348726101542,0.0024144913912090837
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,IMPROVE3_W36,0.09638907108713402,0.27255347053812856,0.18654416123175027,patch_L11H16,0.2741094644910966,0.09770063485779612,0.10260917972898576,-0.0015559939529680156,0.0013115637706621053
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,IMPROVE3_W36,0.09638907108713402,0.27255347053812856,0.18654416123175027,patch_L18H14,0.27255347053812856,0.09638907108713402,0.10105318577601774,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,IMPROVE3_W36,0.09638907108713402,0.27255347053812856,0.18654416123175027,patch_top3,0.2705266217179852,0.09492898346857204,0.09902633695587437,0.0020268488201433676,-0.0014600876185619782
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,IMPROVE3_W36,0.09638907108713402,0.27255347053812856,0.18654416123175027,patch_random,0.26986493168505393,0.09527200283535708,0.09836464692294311,0.002688538853074629,-0.0011170682517769315
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INFOKNOWd_W45,0.08473645771254379,0.15402479234274025,0.1451647614396252,patch_L11H16,0.15402479234274025,0.08473645771254379,0.008860030903115046,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INFOKNOWd_W45,0.08473645771254379,0.15402479234274025,0.1451647614396252,patch_L18H14,0.15402479234274025,0.08473645771254379,0.008860030903115046,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INFOKNOWd_W45,0.08473645771254379,0.15402479234274025,0.1451647614396252,patch_top3,0.15402479234274025,0.08473645771254379,0.008860030903115046,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INFOKNOWd_W45,0.08473645771254379,0.15402479234274025,0.1451647614396252,patch_random,0.15402479234274025,0.08473645771254379,0.008860030903115046,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INSTN_LGECRP_W92,0.3442067723637814,0.3373327313864195,0.3314772016425188,patch_L11H16,0.3373327313864195,0.3442067723637814,0.005855529743900689,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INSTN_LGECRP_W92,0.3442067723637814,0.3373327313864195,0.3314772016425188,patch_L18H14,0.3373327313864195,0.3442067723637814,0.005855529743900689,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INSTN_LGECRP_W92,0.3442067723637814,0.3373327313864195,0.3314772016425188,patch_top3,0.3353805156482538,0.34225455662561566,0.003903314005734959,0.0019522157381657301,-0.0019522157381657301
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,INSTN_LGECRP_W92,0.3442067723637814,0.3373327313864195,0.3314772016425188,patch_random,0.3373327313864195,0.3442067723637814,0.005855529743900689,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,MOREWMN1F2_W36,0.29430907900557846,0.15909773044293213,0.1849398402148374,patch_L11H16,0.15909773044293213,0.29430907900557846,0.025842109771905264,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,MOREWMN1F2_W36,0.29430907900557846,0.15909773044293213,0.1849398402148374,patch_L18H14,0.15909773044293213,0.29430907900557846,0.025842109771905264,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,MOREWMN1F2_W36,0.29430907900557846,0.15909773044293213,0.1849398402148374,patch_top3,0.15933347846484214,0.29454482702748847,0.025606361749995254,-0.00023574802191000943,0.00023574802191000943
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,MOREWMN1F2_W36,0.29430907900557846,0.15909773044293213,0.1849398402148374,patch_random,0.1605705000299103,0.29578184859255663,0.02436934018492709,-0.0014727695869781732,0.0014727695869781732
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,OPENIDEN_W92,0.12553742773277277,0.002204049457359414,0.05542302164958368,patch_L11H16,0.0032638325545600866,0.1244776446355721,0.05868685420414377,-0.0010597830972006728,-0.0010597830972006728
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,OPENIDEN_W92,0.12553742773277277,0.002204049457359414,0.05542302164958368,patch_L18H14,0.002204049457359414,0.12553742773277277,0.057627071106943095,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,OPENIDEN_W92,0.12553742773277277,0.002204049457359414,0.05542302164958368,patch_top3,0.0032638325545600866,0.1244776446355721,0.05868685420414377,-0.0010597830972006728,-0.0010597830972006728
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,OPENIDEN_W92,0.12553742773277277,0.002204049457359414,0.05542302164958368,patch_random,0.002204049457359414,0.12553742773277277,0.057627071106943095,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,RACESURV4_W43,0.27672841391327924,0.22940752061404757,0.2607284189007292,patch_L11H16,0.23069810872821078,0.27801900202744245,0.030030310172518393,-0.0012905881141632158,0.0012905881141632158
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,RACESURV4_W43,0.27672841391327924,0.22940752061404757,0.2607284189007292,patch_L18H14,0.23088215184815442,0.2782030451473861,0.02984626705257476,-0.001474631234106849,0.001474631234106849
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,RACESURV4_W43,0.27672841391327924,0.22940752061404757,0.2607284189007292,patch_top3,0.22959302257174274,0.2769139158709744,0.03113539632898643,-0.00018550195769517774,0.00018550195769517774
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,RACESURV4_W43,0.27672841391327924,0.22940752061404757,0.2607284189007292,patch_random,0.22940752061404757,0.27672841391327924,0.03132089828668161,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,REMARR_W50,0.43028235928080827,0.37108879390980304,0.3659890802594487,patch_L11H16,0.37108879390980304,0.43028235928080827,0.005099713650354332,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,REMARR_W50,0.43028235928080827,0.37108879390980304,0.3659890802594487,patch_L18H14,0.37108879390980304,0.43028235928080827,0.005099713650354332,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,REMARR_W50,0.43028235928080827,0.37108879390980304,0.3659890802594487,patch_top3,0.37108879390980304,0.43028235928080827,0.005099713650354332,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,REMARR_W50,0.43028235928080827,0.37108879390980304,0.3659890802594487,patch_random,0.37108879390980304,0.43028235928080827,0.005099713650354332,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SATLIFEC_W32,0.18632977658604302,0.36123587645783406,0.37034328346035383,patch_L11H16,0.36203658222499174,0.18657054367522707,0.014245470128665866,-0.0008007057671576834,0.00024076708918405187
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SATLIFEC_W32,0.18632977658604302,0.36123587645783406,0.37034328346035383,patch_L18H14,0.36203658222499174,0.18657054367522707,0.014245470128665866,-0.0008007057671576834,0.00024076708918405187
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SATLIFEC_W32,0.18632977658604302,0.36123587645783406,0.37034328346035383,patch_top3,0.36312776825118465,0.18639435654542116,0.01191334497412122,-0.0018918917933505863,6.457995937814154e-05
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SATLIFEC_W32,0.18632977658604302,0.36123587645783406,0.37034328346035383,patch_random,0.36312776825118465,0.18639435654542116,0.01191334497412122,-0.0018918917933505863,6.457995937814154e-05
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SCM4b_W42,0.13982631284697478,0.08846745169643966,0.11476121434064124,patch_L11H16,0.0871183872894381,0.13799509962170586,0.035696030787561894,0.0013490644070015545,-0.0018312132252689128
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SCM4b_W42,0.13982631284697478,0.08846745169643966,0.11476121434064124,patch_L18H14,0.08846745169643966,0.13982631284697478,0.03373548274033478,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SCM4b_W42,0.13982631284697478,0.08846745169643966,0.11476121434064124,patch_top3,0.0871183872894381,0.13799509962170586,0.035696030787561894,0.0013490644070015545,-0.0018312132252689128
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,SCM4b_W42,0.13982631284697478,0.08846745169643966,0.11476121434064124,patch_random,0.0871183872894381,0.13799509962170586,0.035696030787561894,0.0013490644070015545,-0.0018312132252689128
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,VOICE5B_W27,0.6280551118747475,0.36050515111272585,0.3312509975345035,patch_L11H16,0.36050515111272585,0.6280551118747475,0.032403589199216154,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,VOICE5B_W27,0.6280551118747475,0.36050515111272585,0.3312509975345035,patch_L18H14,0.36050515111272585,0.6280551118747475,0.032403589199216154,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,VOICE5B_W27,0.6280551118747475,0.36050515111272585,0.3312509975345035,patch_top3,0.36050515111272585,0.6280551118747475,0.032403589199216154,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,VOICE5B_W27,0.6280551118747475,0.36050515111272585,0.3312509975345035,patch_random,0.3631854924150454,0.630735453177067,0.03508393050153569,-0.0026803413023195333,0.0026803413023195333
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WHYNOTPOLF1F_W36,0.601091100330277,0.39786123769534626,0.4766357558457198,patch_L11H16,0.3975359751391134,0.6007658377740441,0.07909978070660645,0.0003252625562328859,-0.0003252625562328859
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WHYNOTPOLF1F_W36,0.601091100330277,0.39786123769534626,0.4766357558457198,patch_L18H14,0.3975359751391134,0.6007658377740441,0.07909978070660645,0.0003252625562328859,-0.0003252625562328859
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WHYNOTPOLF1F_W36,0.601091100330277,0.39786123769534626,0.4766357558457198,patch_top3,0.4004077908806899,0.6036376535156206,0.07622796496502993,-0.0025465531853436363,0.0025465531853435808
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WHYNOTPOLF1F_W36,0.601091100330277,0.39786123769534626,0.4766357558457198,patch_random,0.3975359751391134,0.6007658377740441,0.07909978070660645,0.0003252625562328859,-0.0003252625562328859
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WILLMOVE_W32,0.19254875785841852,0.27801526509141417,0.2749776187695043,patch_L11H16,0.2775715284006266,0.19210502116763095,0.03587732886207656,0.00044373669078756617,-0.00044373669078756617
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WILLMOVE_W32,0.19254875785841852,0.27801526509141417,0.2749776187695043,patch_L18H14,0.27801526509141417,0.19254875785841852,0.035920735456797026,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WILLMOVE_W32,0.19254875785841852,0.27801526509141417,0.2749776187695043,patch_top3,0.27605080539480154,0.1905842981618059,0.03630876657647791,0.0019644596966126304,-0.0019644596966126304
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat -> RELIGxPOLPARTY :: Atheist | Independent,WILLMOVE_W32,0.19254875785841852,0.27801526509141417,0.2749776187695043,patch_random,0.27605080539480154,0.1905842981618059,0.03630876657647791,0.0019644596966126304,-0.0019644596966126304
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,ALLIES_W92,0.029957381130979566,0.08950118276860075,0.11524826088680884,patch_L11H16,0.08950118276860075,0.029957381130979566,0.02574707811820809,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,ALLIES_W92,0.029957381130979566,0.08950118276860075,0.11524826088680884,patch_L18H14,0.08950118276860075,0.029957381130979566,0.02574707811820809,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,ALLIES_W92,0.029957381130979566,0.08950118276860075,0.11524826088680884,patch_top3,0.08768902280750113,0.03176954109207919,0.027559238079307713,0.0018121599610996242,0.0018121599610996242
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,ALLIES_W92,0.029957381130979566,0.08950118276860075,0.11524826088680884,patch_random,0.08950118276860075,0.029957381130979566,0.02574707811820809,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,BOYSF1D_W29,0.19512332603390764,0.4900528286335742,0.5027524788018258,patch_L11H16,0.4899425898463475,0.19501308724668093,0.012809888955478355,0.00011023878722671299,-0.00011023878722671299
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,BOYSF1D_W29,0.19512332603390764,0.4900528286335742,0.5027524788018258,patch_L18H14,0.488637097764909,0.19370759516524244,0.014115381036916841,0.0014157308686651993,-0.0014157308686651993
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,BOYSF1D_W29,0.19512332603390764,0.4900528286335742,0.5027524788018258,patch_top3,0.48852976609218063,0.19360026349251408,0.014222712709645202,0.0015230625413935606,-0.0015230625413935606
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,BOYSF1D_W29,0.19512332603390764,0.4900528286335742,0.5027524788018258,patch_random,0.488637097764909,0.19370759516524244,0.014115381036916841,0.0014157308686651993,-0.0014157308686651993
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,COMPROMISEVAL_W92,0.08043551082555883,0.10481183506149921,0.09546085619010469,patch_L11H16,0.10293570137554281,0.07855937713960243,0.007474845185438117,0.0018761336859564048,-0.0018761336859564048
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,COMPROMISEVAL_W92,0.08043551082555883,0.10481183506149921,0.09546085619010469,patch_L18H14,0.10481183506149921,0.08043551082555883,0.009350978871394522,0.0,0.0
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other -> RELIGxPOLPARTY :: Mormon | Independent,COMPROMISEVAL_W92,0.08043551082555883,0.10481183506149921,0.09546085619010469,patch_top3,0.10481183506149921,0.08043551082555883,0.009350978871394522,0.0,0.0
